ds,yhat,yhat_lower,yhat_upper
2021-04-15 08:17:00,-0.013599806547371918,-10.097616367019793,10.542273730312967
2021-04-15 08:18:00,-0.013318825103730059,-10.524740733624077,10.527284978268712
2021-04-15 08:19:00,-0.013022485467232947,-11.071679787094995,10.600162689589434
2021-04-15 08:20:00,-0.012711764029061046,-10.766264920502673,10.559513233133613
2021-04-15 08:21:00,-0.012387622184022784,-10.91366893150838,10.195097193819665
2021-04-15 08:22:00,-0.012051005958171213,-10.85380646799682,10.510146817405952
2021-04-15 08:23:00,-0.011702845641778259,-10.04777751634013,10.843752385664931
2021-04-15 08:24:00,-0.011344055419547416,-9.93298807198391,10.46607333422248
2021-04-15 08:25:00,-0.01097553300754317,-11.092901565895964,10.142919985213013
2021-04-15 08:26:00,-0.010598159319122114,-9.935946028574604,11.29959351368416
2021-04-15 08:27:00,-0.010212798106207455,-10.704192620264465,10.208560635910795
2021-04-15 08:28:00,-0.009820295641612908,-10.149512918263477,11.302970444785453
2021-04-15 08:29:00,-0.009421480377317715,-10.898322353073693,9.7379711362466
2021-04-15 08:30:00,-0.009017162636367426,-10.025492800581626,10.081989781357949
2021-04-15 08:31:00,-0.008608134299082804,-10.985682195752482,11.640598879509204
2021-04-15 08:32:00,-0.008195168499416927,-10.943573197276285,10.331893172999226
2021-04-15 08:33:00,-0.0077790193302887944,-10.732699080224428,11.48183717876697
2021-04-15 08:34:00,-0.007360421560151598,-10.17321487116216,10.83332537213952
2021-04-15 08:35:00,-0.006940090353846573,-10.207714372248654,10.800912126017892
2021-04-15 08:36:00,-0.0065187210015228425,-9.422303775499827,11.234490813730478
2021-04-15 08:37:00,-0.006096988663419345,-10.581655609678345,10.71311066687879
2021-04-15 08:38:00,-0.005675548104717598,-10.752699247764305,11.044211424210964
2021-04-15 08:39:00,-0.005255033475282889,-10.983659421144408,9.730977122089664
2021-04-15 08:40:00,-0.00483605804680276,-11.276675527293364,10.398641513621438
2021-04-15 08:41:00,-0.004419214006841088,-10.172746186508126,10.013610877793157
2021-04-15 08:42:00,-0.0040050722403945915,-10.695075860963234,11.258746542308248
2021-04-15 08:43:00,-0.0035941821074735314,-10.15781765360346,10.450238930364572
2021-04-15 08:44:00,-0.0031870712576496096,-10.683103049716852,11.293017019780514
2021-04-15 08:45:00,-0.002784245442202904,-9.592312978813887,11.385454782309633
2021-04-15 08:46:00,-0.0023861883209793655,-10.527424197100762,10.459067712748437
2021-04-15 08:47:00,-0.0019933613070032274,-11.088744487764666,11.254153515785307
2021-04-15 08:48:00,-0.0016062033736751191,-10.70346142536201,9.501882667543802
2021-04-15 08:49:00,-0.0012251309490659557,-10.519026370305436,10.927521859437062
2021-04-15 08:50:00,-0.0008505377261806002,-10.797891991748019,10.19621756535372
2021-04-15 08:51:00,-0.00048279456619682026,-10.001061215605246,11.235081192521035
2021-04-15 08:52:00,-0.00012224933824789286,-10.94067434201692,10.803089120995025
2021-04-15 08:53:00,0.00023077315573172275,-10.387137524043663,10.685812379783105
2021-04-15 08:54:00,0.0005759713305584224,-10.451074695300493,10.48602181896924
2021-04-15 08:55:00,0.0009130668858412516,-10.500823828194724,10.268281518540714
2021-04-15 08:56:00,0.0012418048810323157,-9.599764751960887,11.457158329016378
2021-04-15 08:57:00,0.0015619538550817325,-11.300943871824133,9.63389207276958
2021-04-15 08:58:00,0.001873305862337027,-10.638741217564858,10.20388641390139
2021-04-15 08:59:00,0.0021756765196079275,-11.125377180310993,9.954628657263541
2021-04-15 09:00:00,0.0024689050985496896,-10.326922987507318,10.704132857046803
2021-04-15 09:01:00,0.002752854503718982,-10.560755754268012,10.907160213566762
2021-04-15 09:02:00,0.003027411386726575,-10.501948028422872,11.091191217396862
2021-04-15 09:03:00,0.003292486043858678,-10.798682493584982,9.969660977100004
2021-04-15 09:04:00,0.0035480125614888447,-10.759710104608795,10.398591417233613
2021-04-15 09:05:00,0.00379394871619132,-10.024290425505823,11.24097412771069
2021-04-15 09:06:00,0.004030276005863254,-9.878263815322185,11.137280968193116
2021-04-15 09:07:00,0.004256999610463996,-9.94138168731189,9.76346690940327
2021-04-15 09:08:00,0.00447414839342275,-10.263013078104427,9.882748452633203
2021-04-15 09:09:00,0.004681774855986864,-10.700060013768217,10.498308528414753
2021-04-15 09:10:00,0.004879955040771655,-10.481225365282114,10.565468926777278
